"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1929061981480518074","Sun Jun 01 06:26:31 +0000 2025","0","anjai kata kata hari ini bude https://t.co/kvBGgE7G26","1929061981480518074","https://pbs.twimg.com/media/GsVnpYKaMAU1erY.jpg","","in","","0","0","0","https://x.com/undefined/status/1929061981480518074","1863486622270111744",
"1929042758599053810","Sun Jun 01 06:26:22 +0000 2025","4","@gwangjularity @BaseAnakFK sa ae kata kata penghiburnya kak (cries in fk pts)","1929061946562850859","","gwangjularity","in","","0","1","0","https://x.com/undefined/status/1929061946562850859","1511745105589604352",
"1928519301637538205","Sun Jun 01 06:26:15 +0000 2025","0","@tanyarlfes dulu aku masih jadi remaja pemberontak sekitaran umur 15 aku ngeblock ibuku karena ngerasa omongannya pedis banget kaya waktu itu aku lagi nyari jati diri tapi di nasehati dengan kata-kata yg justru bikin aku malah ngerasa lebih hilang lagi tapi skrg udah sadar ko ges ","1929061916334231950","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1929061916334231950","1855454703045476352",
"1927552910059327791","Sun Jun 01 06:25:38 +0000 2025","0","@3CareIndonesia Kata- kata motivasi sepertinya yg banyak orang butuhkan di jaman sekarang terima kasih telah memberi semangat ","1929061758829773087","","3CareIndonesia","in","","0","0","0","https://x.com/undefined/status/1929061758829773087","938708549961576448",
"1929061742635569656","Sun Jun 01 06:25:34 +0000 2025","2","Inilah penjelasan mengapa pria selain berumur lebih pendek juga sulit mengingat kata-kata cerita dan curhat istrinya. Via TikTok: bt_diazz https://t.co/67i8NUM2Od","1929061742635569656","https://pbs.twimg.com/ext_tw_video_thumb/1929061388946948096/pu/img/-ZEbJykby_Sp0mQ5.jpg","","in","","0","0","0","https://x.com/undefined/status/1929061742635569656","15435517",
"1928977993185026087","Sun Jun 01 06:22:56 +0000 2025","0","@rayzapratamaa @utdfocusid Lucu banget lagi wkwkwk pokoknya dasar dari semua yang keren cruyf aja ya bang padahal mereka semua punya filosofi sendiri tapi yang dibanggain sama si 2 handphone selalu cruyfnya aja dan selalu ngutip kata-kata guadriola tentang cruyf emang agak aneh buzzer knvb itu wkwkwk.","1929061079277097370","","rayzapratamaa","in","","0","0","0","https://x.com/undefined/status/1929061079277097370","1793275090576257024",
"1928747085290962976","Sun Jun 01 06:21:40 +0000 2025","0","@Boediantar4 Saya orang islam saya mau tanya itu yg bilang kejawen kontol itu orang islam bukan kalo memang orang islam sebenarnya apa harus mengatak dengan kata kata kejawen kontol emang ajaran islam bahasanya harus begitu panitia surga masa omongannya ga pake adab apa ajaranya pake bahasa","1929060760325689543","","Boediantar4","in","","0","0","0","https://x.com/undefined/status/1929060760325689543","1673691859108106241",
"1929056337561833671","Sun Jun 01 06:20:04 +0000 2025","0","&gt; ujarnya lirih seolah berbicara kepada angin atau kepada dirinya sendiri. Tapi rasa kadang lebih jujur daripada kata-kata. Maka izinkan makanan ini yang menyampaikan sesuatu untukmu. Ia menggeser piring kue itu perlahan ke arah kursi kosong di seberang meja. &gt;","1929060360851526001","","vacmnt","in","","0","1","0","https://x.com/undefined/status/1929060360851526001","2349313015",
"1929037333262905370","Sun Jun 01 06:19:07 +0000 2025","0","@jejeayy1 gatau deh gada kata kata","1929060120375304470","","jejeayy1","in","","0","0","0","https://x.com/undefined/status/1929060120375304470","1900579883895676928",
"1929059520833053161","Sun Jun 01 06:18:42 +0000 2025","0","@jwonnuxx Ini pasti kata-kata hari ini ya abang Shaka #.paham","1929060014624248291","","jwonnuxx","in","","0","1","0","https://x.com/undefined/status/1929060014624248291","717712716874391552",
